"purchase","nTab","moCbook","iRecMer1","propSpec","recW4","moShoe","nWoApp","nMen","llDol"
0,2,50,0.1151111783,1,50,50,13,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.6698943662,0,50,50,5,1,-2.302585093
0,4,21.550591327,0.0277879208,0.68,50,21.550591327,5,0,4.0091497162
0,0,50,0.027511659,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.4321408291,0,50,50,1,0,-2.302585093
0,3,50,0.1016564253,0.68,8.8370565046,50,5,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,50,0.0270471993,0,50,50,6,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0322649029,0.68,50,50,6,0,-2.302585093
0,2,16.425755585,0.1151111783,0,50,50,2,0,3.1813816204
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.4954427083,0,1.0183968463,1.0183968463,3,1,-2.302585093
0,15,18.396846255,0.4447691409,0.1427021471,50,0.5584756899,28,3,4.7791234931
0,0,50,0.0558081549,0,50,50,11,1,-2.302585093
0,1,50,0.1155481324,0.2924589013,50,50,9,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,15,20.762155059,0.1696388765,0,4.8948751643,50,10,3,4.4193224194
0,0,50,0.0566388806,0.68,16.655716163,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,19,50,0.1511119936,0,50,12.286465177,15,0,2.4923786646
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,1,50,0.0348906515,0,50,27.660972405,10,0,-2.302585093
0,0,50,0.0446046539,0.68,21.419185283,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,18.5282523,0,0,-2.302585093
0,1,50,0.0779633234,0.68,50,50,10,0,-2.302585093
0,2,50,0.3030665074,0,50,3.285151117,20,0,-2.302585093
0,8,5.6833114323,0.135626448,0,50,12.812089356,13,2,4.5542978556
0,2,50,0.0196078431,0.0986018126,50,50,0,0,-2.302585093
1,7,19.579500657,0.6156957929,0.1731547008,50,4.9934296978,53,3,4.5372124928
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.11424711,0,27.693823916,7.752956636,15,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,2,0,5.3846785322
0,0,50,0.0965001268,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,5,50,0.5804729214,0,50,26.445466491,26,0,-2.302585093
0,6,10.282522996,0.0886326578,0.68,50,10.282522996,15,0,4.2496374466
0,3,50,0.0196078431,0,50,50,0,0,-2.302585093
0,4,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.2351668727,0,50,50,2,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,40.275952694,0.0249418243,0.68,50,15.900131406,10,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,14,50,0.1775548297,0,50,50,29,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,28.219448095,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,1,50,50,0,0,-2.302585093
0,0,50,0.1016564253,0.68,50,50,1,0,-2.302585093
0,0,50,0.1735066119,0,50,50,2,0,-2.302585093
0,1,50,0.121062679,0,7.2601839685,50,5,0,-2.302585093
0,5,19.875164258,0.0479038147,0,31.898817346,50,8,1,4.2057368501
0,3,19.776609724,0.0789746783,0,50,11.662286465,8,0,4.5439328765
0,10,50,0.5036399735,0.1002712041,50,1.6425755585,14,0,-2.302585093
0,14,50,0.2591961853,0,32.982917214,50,28,2,4.4667123928
0,4,50,0.0260295526,0,50,37.417871222,1,1,-2.302585093
0,1,50,0.0302452208,0.68,50,32.884362681,5,0,-2.302585093
0,2,50,0.1240221643,0,50,50,5,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.7718052738,0,50,50,2,0,-2.302585093
0,13,19.875164258,0.1851131112,0,15.275952694,15.275952694,46,2,4.9411422976
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,3,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.1983837331,0,4.0407358739,50,4,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,13,50,0.5036399735,0.1160452373,0.9855453351,1.0840998686,57,0,4.3447140998
0,0,50,0.0196078431,0,50,50,4,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,6,50,0.0468711505,0.68,21.222076216,20.335085414,4,0,5.2392041021
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0577127256,0.68,50,50,2,0,-2.302585093
0,2,50,0.0196078431,0.68,50,29.270696452,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
1,3,50,0.5208761123,0,0.9198423127,9.0670170828,9,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0999868611,0.68,50,50,0,0,-2.302585093
0,0,50,0.0374673822,0.68,50,50,5,0,-2.302585093
0,0,50,0.0357932364,0.68,50,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,43.495400788,0.9681933842,0.5566166439,50,50,30,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0257651679,0.68,50,50,2,0,-2.302585093
0,0,50,0.0527154336,0.68,50,50,3,0,-2.302585093
0,6,50,0.4034994698,0,50,50,2,2,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,8,50,0.5208761123,0,50,0.9198423127,3,0,4.9421422977
0,8,45.762155059,0.1862457171,0,50,50,15,0,-2.302585093
0,0,50,0.1276631438,0,50,50,1,0,-2.302585093
0,0,50,0.0285435655,0.68,50,50,5,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0873608082,0.68,50,50,2,0,-2.302585093
0,2,50,0.0196078431,0,50,50,0,0,-2.302585093
0,21,29.829172142,0.0717180285,0,50,12.943495401,23,0,3.6394265704
0,6,50,0.1668493751,0,13.830486202,50,11,0,-2.302585093
0,2,50,0.0196078431,0.68,50,8.0814717477,0,0,-2.302585093
0,0,50,0.0348507053,0,50,50,6,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,6,50,0.3831822759,0,1.6097240473,19.448094612,5,0,2.7140322728
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1260768721,0,7.752956636,6.9316688568,3,0,-2.302585093
0,5,50,0.022179476,0.68,50,50,2,0,-2.302585093
0,4,50,0.6416526138,0.2008983983,50,50,6,4,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,9,9.8226018397,0.3648130393,0.2313922356,1.741130092,50,51,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.2010036978,0,12.680683311,3.9750328515,15,0,3.6911269267
1,7,50,0.5393338058,0,50,3.7779237845,9,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,16,19.645203679,0.0484374005,0,21.320630749,6.9973718791,17,1,4.9131694592
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.2807082257,0,50,50,0,0,-2.302585093
0,0,50,0.0250238401,0.68,38.961892247,50,3,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,12,42.542706965,0.1182411436,0,9.1984231275,50,18,0,-2.302585093
0,0,50,0.0424286351,1,50,50,3,1,-2.302585093
0,4,50,0.0217982871,0,50,17.247043364,5,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,3.6911269267
0,1,33.837056505,0.0287050658,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1380874614,0,50,50,1,0,-2.302585093
0,7,20.137976347,0.1775548297,0.0636937755,50,20.137976347,14,2,5.5722300749
0,0,50,0.1565521498,0,50,5.3876478318,9,0,-2.302585093
0,2,50,0.210744946,0,50,3.7450722733,1,1,-2.302585093
0,0,50,0.0745274704,0,12.417871222,15.768725361,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,50,0.0644314622,0,38.896189225,50,12,0,-2.302585093
1,11,50,0.2064568638,0,50,50,12,0,4.4196836259
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,7,33.935611038,0.0651206572,0,14.356110381,3.285151117,2,0,5.5218208531
0,0,50,0.026276717,0,50,50,2,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,2,50,0.0262994194,0,50,50,3,0,-2.302585093
0,5,50,0.0298302693,0,50,50,4,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,2,18.26544021,0.0519950806,0.68,50,50,0,0,4.3831510023
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,3,50,0.6156957929,0.2818900105,23.160315375,1.0840998686,54,1,-2.302585093
0,1,50,0.0217360258,0.68,50,50,2,0,-2.302585093
0,3,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,6,10.216819974,0.0752645633,0.68,50,50,10,0,5.2150987878
0,5,50,0.6156957929,0.1459958512,1.741130092,12.08935611,26,1,-2.302585093
0,0,50,0.0263449422,0.68,50,36.957950066,0,0,-2.302585093
0,0,50,0.0334343834,0.68,50,50,2,0,-2.302585093
0,1,50,0.0285971966,0.68,33.968462549,50,1,0,-2.302585093
0,0,50,0.3831822759,0.8764900855,50,50,2,1,-2.302585093
0,23,10.282522996,0.3831822759,0,15.965834428,14.027595269,54,0,5.1763192097
0,0,50,0.0196078431,0.68,50,12.6478318,0,0,-2.302585093
0,4,50,0.0432116291,0.68,50,32.58869908,1,0,-2.302585093
0,2,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,7,50,0.0741643115,0,50,50,4,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,2,-2.302585093
0,3,50,0.0383645896,0.68,50,50,5,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,28,4.8620236531,0.2315885575,0.0939482284,50,3.1537450723,28,3,5.2038967909
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0478285463,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,8,33.574244415,0.028923264,0.68,50,50,20,0,4.128101659
0,0,50,0.1374638728,1,50,50,4,0,-2.302585093
0,1,50,0.021235629,0.68,46.090670171,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.3604926575,0,50,1.7739816032,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0577127256,0.68,50,50,2,0,-2.302585093
0,1,50,0.0366552671,0.68,50,50,2,0,-2.302585093
0,4,33.442838371,0.0290336118,0.68,50,50,14,0,-2.302585093
0,0,50,0.0904767566,0.68,50,50,2,0,-2.302585093
0,2,50,0.5917573872,0.3765333288,50,1.8725361367,34,4,-2.302585093
1,5,20.762155059,0.1093233731,0,50,50,30,0,4.7189452002
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,5.6940014628
0,2,46.156373193,0.0196078431,0.68,50,46.156373193,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,1,50,0.5917573872,0,50,0.5584756899,0,1,-2.302585093
0,7,50,0.1182411436,1,50,50,9,0,5.0111018519
0,0,50,0.0230703935,0.68,50,42.345597898,0,0,-2.302585093
1,9,50,0.4651589242,0,50,3.0223390276,33,1,3.5579161896
0,8,42.181340342,0.2548559946,0.3684856992,50,2.7595269382,5,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,1,50,50,0,2,-2.302585093
0,1,50,0.0789746783,0.68,11.662286465,50,5,0,-2.302585093
0,0,50,0.0477535141,0.68,19.94086728,10.808147175,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1315243692,0,50,50,2,1,-2.302585093
0,0,50,0.0212504538,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,5,50,0.813034188,0,18.396846255,0.2299605782,8,0,5.2204639273
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
1,0,50,0.6156957929,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,6,20.762155059,0.5917573872,0.4553356154,50,50,39,1,3.8303790164
0,0,50,0.0196078431,1,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0268326223,0.68,37.516425756,50,9,0,-2.302585093
0,1,50,0.0459513314,0,50,20.762155059,2,0,-2.302585093
0,2,50,0.2707221629,0.0982943047,50,50,18,0,-2.302585093
0,6,34.198423127,0.6156957929,0,50,25.985545335,24,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,32.982917214,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0708830104,0.68,50,13.107752957,2,0,-2.302585093
0,8,50,0.5591476855,0,50,12.286465177,27,0,4.6451598342
0,0,50,0.0220190388,0.68,50,44.415243101,0,0,-2.302585093
0,0,50,0.0196078431,1,50,50,0,2,-2.302585093
1,14,21.189224704,0.0779633234,0.68,50,13.567674113,70,0,6.9475911875
0,3,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.068645138,0,50,13.567674113,0,1,-2.302585093
0,4,50,0.0259187357,0,50,50,2,0,4.6059698662
0,5,9.5269382392,0.1380874614,0,6.2417871222,13.436268068,12,2,-2.302585093
0,4,50,0.0196078431,0,50,50,0,2,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0287865033,0.68,50,50,6,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0388047524,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0513807305,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.2942768755,0,50,50,3,2,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,5,50,0.1565521498,0,50,50,3,2,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.4447691409,0,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,2,-2.302585093
0,1,50,0.0221472018,0.68,50,41.327201051,2,0,-2.302585093
0,9,21.024967148,0.9383477189,0.0755965662,50,0.6898817346,8,2,4.990772665
0,7,21.452036794,0.2636867637,0,50,50,42,0,5.7702878103
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.1839941973,0,50,0.8541392904,2,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0561168055,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,12,50,0.4954427083,0.0536893226,50,12.220762155,24,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0235705879,0.68,50,50,1,0,-2.302585093
0,4,50,0.0246190676,0.68,50,39.61892247,3,0,-2.302585093
0,6,10.282522996,0.1862457171,0,4.3692509855,10.282522996,22,0,4.7879916178
0,3,50,0.0298888496,0.68,50,50,5,0,4.1908661292
0,2,50,0.0196078431,0.68,50,17.509855453,0,0,3.2991646561
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,11,7.4572930355,0.1481697819,0,18.232588699,7.4572930355,5,3,3.0002221788
0,1,50,0.0423106861,0.68,50,50,3,0,3.9136217268
0,1,50,0.5208761123,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,9,6.3074901445,0.2064568638,0.1944006706,3.8436268068,18.232588699,30,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,22.141918528,0.0432116291,0.68,50,24.211563732,2,0,4.7715317232
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,9.7568988173,0.0929635964,0.260905493,9.7568988173,9.7568988173,8,0,-2.302585093
0,1,50,0.0507807287,0.68,50,33.212877792,10,0,-2.302585093
0,7,50,0.4447691409,0,50,50,2,0,-2.302585093
0,1,50,0.4651589242,0,50,50,5,2,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0812947335,0.68,11.300919842,25.821287779,2,0,-2.302585093
0,16,50,0.4651589242,0.1453280731,1.3140604468,1.3140604468,33,0,5.9786832127
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0361331371,0,50,50,3,0,-2.302585093
0,1,43.955321945,0.0222443074,0.68,50,43.955321945,0,0,-2.302585093
0,1,50,0.0720575703,0,50,12.877792378,6,0,5.9916895218
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,7,50,0.3030665074,0,50,23.160315375,66,0,4.1728476237
0,3,50,0.0861249434,0.68,10.611038108,50,5,0,4.8289535326
0,6,50,0.083986315,1,50,50,4,1,-2.302585093
0,2,50,0.0256134092,0.68,50,38.042049934,0,0,3.498626527
0,1,50,0.210744946,0,3.7450722733,34.198423127,1,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,5,50,0.135626448,0,50,6.3731931669,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.1933434959,0,50,29.76346912,5,1,-2.302585093
0,3,50,0.0403478076,0.68,23.784494087,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,5,50,0.0240548742,0,40.571616294,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,34.198423127,0.0284103636,0.68,50,50,5,0,-2.302585093
0,2,50,0.0581537521,0,50,50,26,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.3930785124,0,50,50,6,1,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0306718794,0.68,50,50,2,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,8,42.674113009,0.1885530228,0,37.812089356,4.3035479632,6,0,4.6640049717
0,1,50,0.0216586976,0,50,0.5256241787,1,2,-2.302585093
0,19,17.70696452,0.2659909123,0,17.70696452,3.2194480946,51,2,5.5452946251
0,0,50,0.0326105588,0.68,50,50,5,0,-2.302585093
0,16,50,0.5917573872,0.1686222827,50,2.6281208936,55,1,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.210744946,0,50,50,3,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,3.2611687371
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1155481324,0,50,7.6544021025,18,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,45.926412615,0.0213099605,0,50,50,1,1,-2.302585093
0,5,50,0.0217982871,0.68,50,50,7,0,5.1302536815
0,0,50,0.0559106605,0.68,50,50,1,0,-2.302585093
0,7,50,0.0462304842,0,50,50,2,1,4.9344019881
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,3.9750328515,0,0,-2.302585093
0,4,50,0.0462304842,0.68,50,22.601839685,52,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0376993956,0.68,50,50,5,0,-2.302585093
0,19,50,0.1220333547,0,14.520367937,12.220762155,20,2,6.0401594686
0,0,50,0.0222931802,0.68,50,50,1,0,-2.302585093
0,1,50,0.0604640076,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,3.6908774568
0,2,50,0.0473082183,0,50,50,0,0,4.0958434383
0,1,50,0.0223095189,0,50,50,1,0,4.788074906
0,3,50,0.0218452176,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,1,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0295694747,0.68,50,32.818659658,1,0,-2.302585093
0,0,50,0.0384615385,0,50,25.295663601,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0641598516,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.4202098288,0,50,5.1576872536,10,1,-2.302585093
0,2,18.26544021,0.4954427083,0.3356284467,1.0183968463,2.6281208936,13,1,4.4545798274
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0224742329,0.68,43.495400788,46.484888305,2,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0347710865,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.1519466226,50,50,0,2,-2.302585093
0,0,50,0.0196078431,0.1061719649,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,24.967148489,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0,50,35.906701708,0,1,3.9138213874
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0609482621,0.68,50,50,1,0,-2.302585093
0,5,21.649145861,0.0441517754,0.1572696649,50,12.976346912,7,6,5.2312690318
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0444743148,1,50,50,12,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0411106909,0,50,0.6241787122,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
